WORK_ID,STATE_ID,STATE_NAME,CONSTITUENCY_ID,CONSTITUENCY,MP_ID,MP_NAME,WORK_CATEGORY,ACTIVITY_NAME,WORK_DESCRIPTION,WORK_STAGE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,TOTAL_FUND_DISBURSED_AMT,ACTUAL_AMOUNT,PAYMENT_COUNT,UNIQUE_VENDOR_COUNT,FIRST_EXPENDITURE_DATE,LAST_EXPENDITURE_DATE,ACTUAL_END_DATE,STAT_PEER_GROUP,STAT_PEER_COUNT,STAT_PEER_Q1,STAT_PEER_MEDIAN,STAT_PEER_Q3,STAT_PEER_IQR,STAT_LOO_PEER_MEAN_SANCTION,STAT_SANCTION_TO_PEER_MEDIAN,STAT_FINANCIAL_SCORE,STAT_PAYMENT_BEHAVIOR_SCORE,STAT_PAYMENT_SUBSIGNAL_COUNT,STAT_PAYMENT_CORROBORATION_BONUS,STAT_TIMELINE_SCORE,STAT_CATEGORY_COUNT,STAT_DIVERSITY_BONUS,STAT_SCORE,STAT_SEVERITY,STAT_TRIGGER_COUNT,STAT_STRONG_RULE_COUNT,STAT_VERIFICATION_FLAG_COUNT,STAT_CANDIDATE,STAT_FLAGS,STAT_REASONS,STAT_VERIFICATION_NOTES,STAT_SANCTION_ABOVE_PEER_IQR,STAT_SANCTION_EXTREME_PEER_IQR,STAT_SANCTION_ABOVE_5X_PEER_MEDIAN,STAT_PAYMENT_COUNT_OUTLIER,STAT_PAYMENT_COUNT_EXTREME,STAT_VENDOR_COUNT_OUTLIER,STAT_VENDOR_COUNT_EXTREME,STAT_PAYMENT_FREQUENCY_OUTLIER,STAT_PAYMENT_FREQUENCY_EXTREME,STAT_COMPLETION_DURATION_OUTLIER,STAT_COMPLETION_DURATION_EXTREME,STAT_LOW_DATA_COMPLETENESS
270073,28,Rajasthan,348,BHARATPUR(SC),3042446,SANJNA JATAV,Normal/Others,"WS/MP18161/2026-2027/270073-Construction of roads, link roads, pathways or any other road with or without drainage system","cc kharanja road construction work from Khemchand house towards Jhammans house in village Nagla Tota, Gram Panchayat Pichuna",Work partially Completed,499953.0,499953.0,497840.0,,19.0,19.0,2026-08-18,2026-08-21,,"Rajasthan | Normal/Others | WS/MP18161/2026-2027/270073-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,25,3,5,0,1,0,25,LOW,6,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_PAYMENT_COUNT_EXTREME | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER | STAT_PAYMENT_FREQUENCY_EXTREME,Payment transaction count is in the extreme upper tail of the observed distribution. | Payment transaction count is beyond the 99.5th percentile of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution. | Payment frequency is beyond the 99.5th percentile of the observed distribution.,,0,0,0,1,1,1,1,1,1,0,0,0
183836,28,Rajasthan,353,BHILWARA,3042447,DAMODAR AGARWAL,Normal/Others,"WS/MP18162/2025-2026/183836-Construction of roads, link roads, pathways or any other road with or without drainage system",samudayik bhawan vistar kary gopal putra bhoja gurjar ke makan ke paas Vill-Rakshi GP-Rakshi PS- Banera,Physical Inspection,500000.0,500000.0,489592.0,,14.0,14.0,2026-08-17,2026-08-20,,"Rajasthan | Normal/Others | WS/MP18162/2025-2026/183836-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,25,3,5,0,1,0,25,LOW,6,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_PAYMENT_COUNT_EXTREME | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER | STAT_PAYMENT_FREQUENCY_EXTREME,Payment transaction count is in the extreme upper tail of the observed distribution. | Payment transaction count is beyond the 99.5th percentile of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution. | Payment frequency is beyond the 99.5th percentile of the observed distribution.,,0,0,0,1,1,1,1,1,1,0,0,0
186128,28,Rajasthan,353,BHILWARA,3042447,DAMODAR AGARWAL,Normal/Others,"WS/MP18162/2025-2026/186128-Construction of roads, link roads, pathways or any other road with or without drainage system",SC Mauhalle me CC Sadak may Nali Nirman Ward No.4 Sthit RA.U.Ma.Vi. Singoli se Anganwari kendra tak GP-Singoli PS-Mandalgarh,Work partially Completed,500000.0,500000.0,490910.0,,21.0,13.0,2026-08-08,2026-08-13,,"Rajasthan | Normal/Others | WS/MP18162/2025-2026/186128-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,25,3,5,0,1,0,25,LOW,6,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_PAYMENT_COUNT_EXTREME | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER | STAT_PAYMENT_FREQUENCY_EXTREME,Payment transaction count is in the extreme upper tail of the observed distribution. | Payment transaction count is beyond the 99.5th percentile of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution. | Payment frequency is beyond the 99.5th percentile of the observed distribution.,,0,0,0,1,1,1,1,1,1,0,0,0
203729,28,Rajasthan,353,BHILWARA,3042447,DAMODAR AGARWAL,Normal/Others,WS/MP18162/2025-2026/203729-Construction of community centers and community halls,Visarantigrah nirman kary Vill-Baran GP-Baran PS-Banera,Vendor Identification,500000.0,500000.0,491446.0,,14.0,14.0,2026-08-02,2026-08-03,,Rajasthan | Normal/Others | WS/MP18162/2025-2026/203729-Construction of community centers and community halls,1,,,,,,,0,25,3,5,0,1,0,25,LOW,6,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_PAYMENT_COUNT_EXTREME | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER | STAT_PAYMENT_FREQUENCY_EXTREME,Payment transaction count is in the extreme upper tail of the observed distribution. | Payment transaction count is beyond the 99.5th percentile of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution. | Payment frequency is beyond the 99.5th percentile of the observed distribution.,,0,0,0,1,1,1,1,1,1,0,0,0
251136,28,Rajasthan,353,BHILWARA,3042447,DAMODAR AGARWAL,Normal/Others,"WS/MP18162/2025-2026/251136-Construction of roads, link roads, pathways or any other road with or without drainage system",CC Sadak Nirman Nanda ji dugariya (Mali) ke makan se Gaurav Path ki or Vill Ranipura GP Ranipura PS Hindoli,Physical Inspection,498840.0,498840.0,498840.0,498840.0,22.0,21.0,2026-03-16,2026-03-20,,"Rajasthan | Normal/Others | WS/MP18162/2025-2026/251136-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,25,3,5,0,1,0,25,LOW,6,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_PAYMENT_COUNT_EXTREME | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER | STAT_PAYMENT_FREQUENCY_EXTREME,Payment transaction count is in the extreme upper tail of the observed distribution. | Payment transaction count is beyond the 99.5th percentile of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution. | Payment frequency is beyond the 99.5th percentile of the observed distribution.,,0,0,0,1,1,1,1,1,1,0,0,0
239889,28,Rajasthan,345,JALORE,3042451,LUMBARAM,Normal/Others,WS/MP18166/2025-2026/239889-Construction of boundary walls of existing public and community buildings,"Construction of Uncomplete Boundary wall in Public crematorium village and GP Kawtara, PS Bhinmal Bagoda Dist Jalore",Work partially Completed,599098.0,599098.0,591737.0,,20.0,20.0,2026-02-12,2026-02-17,,Rajasthan | Normal/Others | WS/MP18166/2025-2026/239889-Construction of boundary walls of existing public and community buildings,1,,,,,,,0,25,3,5,0,1,0,25,LOW,6,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_PAYMENT_COUNT_EXTREME | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER | STAT_PAYMENT_FREQUENCY_EXTREME,Payment transaction count is in the extreme upper tail of the observed distribution. | Payment transaction count is beyond the 99.5th percentile of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution. | Payment frequency is beyond the 99.5th percentile of the observed distribution.,,0,0,0,1,1,1,1,1,1,0,0,0
206528,28,Rajasthan,354,JHUNJHUNU,3042452,BRIJENDRA SINGH OLA,Normal/Others,"WS/MP18167/2025-2026/206528-Construction of roads, link roads, pathways or any other road with or without drainage system",Construction work of C.C. road from Hanuman Vatika towards Ummed house. Working agency Gram Panchayat Jejusar,Work partially Completed,500000.0,500000.0,499084.0,,14.0,14.0,2025-08-25,2025-08-28,,"Rajasthan | Normal/Others | WS/MP18167/2025-2026/206528-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,25,3,5,0,1,0,25,LOW,6,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_PAYMENT_COUNT_EXTREME | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER | STAT_PAYMENT_FREQUENCY_EXTREME,Payment transaction count is in the extreme upper tail of the observed distribution. | Payment transaction count is beyond the 99.5th percentile of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution. | Payment frequency is beyond the 99.5th percentile of the observed distribution.,,0,0,0,1,1,1,1,1,1,0,0,0
220213,28,Rajasthan,354,JHUNJHUNU,3042452,BRIJENDRA SINGH OLA,Normal/Others,"WS/MP18167/2025-2026/220213-Construction of roads, link roads, pathways or any other road with or without drainage system",Construction work of tin shed with interlock in the cremation ground of village Saidpur,Vendor Identification,500000.0,500000.0,493813.0,,19.0,19.0,2025-12-29,2025-12-30,,"Rajasthan | Normal/Others | WS/MP18167/2025-2026/220213-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,25,3,5,0,1,0,25,LOW,6,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_PAYMENT_COUNT_EXTREME | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER | STAT_PAYMENT_FREQUENCY_EXTREME,Payment transaction count is in the extreme upper tail of the observed distribution. | Payment transaction count is beyond the 99.5th percentile of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution. | Payment frequency is beyond the 99.5th percentile of the observed distribution.,,0,0,0,1,1,1,1,1,1,0,0,0
245253,28,Rajasthan,358,PALI,3017454,Shri PP Chaudhary,Normal/Others,WS/MP389/2025-2026/245253-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,"TIN SHED NIRMAN KARYA, SHARVJANIK SHAMSHAN BHUMI, MANDAWAS",Work partially Completed,700000.0,700000.0,429791.0,,16.0,16.0,2026-05-16,2026-05-18,,Rajasthan | Normal/Others | WS/MP389/2025-2026/245253-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,1,,,,,,,0,25,3,5,0,1,0,25,LOW,6,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_PAYMENT_COUNT_EXTREME | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER | STAT_PAYMENT_FREQUENCY_EXTREME,Payment transaction count is in the extreme upper tail of the observed distribution. | Payment transaction count is beyond the 99.5th percentile of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution. | Payment frequency is beyond the 99.5th percentile of the observed distribution.,,0,0,0,1,1,1,1,1,1,0,0,0
269921,32,Uttarakhand,502,ALMORA(SC),3018414,Ajay Tamta,Normal/Others,WS/MP477/2026-2027/269921-Construction of footpaths and pedestrian ways,Gram Sabha Sirkot mai C.C. marge nirman  (Karydai Sanstha Vikaskhand Garud),Vendor Identification,100000.0,100000.0,95003.0,,17.0,16.0,2026-09-03,2026-09-05,,Uttarakhand | Normal/Others | WS/MP477/2026-2027/269921-Construction of footpaths and pedestrian ways,1,,,,,,,0,25,3,5,0,1,0,25,LOW,6,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_PAYMENT_COUNT_EXTREME | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER | STAT_PAYMENT_FREQUENCY_EXTREME,Payment transaction count is in the extreme upper tail of the observed distribution. | Payment transaction count is beyond the 99.5th percentile of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution. | Payment frequency is beyond the 99.5th percentile of the observed distribution.,,0,0,0,1,1,1,1,1,1,0,0,0
276799,32,Uttarakhand,502,ALMORA(SC),3018414,Ajay Tamta,Normal/Others,WS/MP477/2026-2027/276799-Construction of footpaths and pedestrian ways,Gram Panchayat NauGaon mai Aaganvadi kendra ke sameep se Balwant singh ke ghar ke sameep tak C.C. marg nirman(Karydai Sanstha Vikaskhand Garud),Vendor Identification,150000.0,150000.0,137788.0,,15.0,14.0,2026-08-11,2026-08-13,,Uttarakhand | Normal/Others | WS/MP477/2026-2027/276799-Construction of footpaths and pedestrian ways,1,,,,,,,0,25,3,5,0,1,0,25,LOW,6,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_PAYMENT_COUNT_EXTREME | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER | STAT_PAYMENT_FREQUENCY_EXTREME,Payment transaction count is in the extreme upper tail of the observed distribution. | Payment transaction count is beyond the 99.5th percentile of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution. | Payment frequency is beyond the 99.5th percentile of the observed distribution.,,0,0,0,1,1,1,1,1,1,0,0,0
279797,32,Uttarakhand,502,ALMORA(SC),3018414,Ajay Tamta,Normal/Others,WS/MP477/2026-2027/279797-Development of public parks,"Vikaskhand Dwarahat ke gram sabha Tiwari Gaon Orchunariya (Nailakot) me Golu Mandir ke sameep esthal vikas  (Karydai Sanstha Vikaskhand Dwarahat)
",Vendor Identification,200000.0,200000.0,196539.0,,21.0,21.0,2026-08-19,2026-08-24,,Uttarakhand | Normal/Others | WS/MP477/2026-2027/279797-Development of public parks,1,,,,,,,0,25,3,5,0,1,0,25,LOW,6,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_PAYMENT_COUNT_EXTREME | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER | STAT_PAYMENT_FREQUENCY_EXTREME,Payment transaction count is in the extreme upper tail of the observed distribution. | Payment transaction count is beyond the 99.5th percentile of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution. | Payment frequency is beyond the 99.5th percentile of the observed distribution.,,0,0,0,1,1,1,1,1,1,0,0,0
243395,32,Uttarakhand,501,TEHRI GARHWAL,3018415,Mala Rajya Laxmi Shah,Normal/Others,"WS/MP478/2025-2026/243395-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gram Singuni me Bata name tok me Syam singh, pirthvipal singh adi ke kheto ki Surcha Diwar (Working Agency Block)",Physical Inspection,249392.0,249392.0,249392.0,249392.0,28.0,15.0,2026-04-13,2026-04-16,,"Uttarakhand | Normal/Others | WS/MP478/2025-2026/243395-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",1,,,,,,,0,25,3,5,0,1,0,25,LOW,6,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_PAYMENT_COUNT_EXTREME | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER | STAT_PAYMENT_FREQUENCY_EXTREME,Payment transaction count is in the extreme upper tail of the observed distribution. | Payment transaction count is beyond the 99.5th percentile of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution. | Payment frequency is beyond the 99.5th percentile of the observed distribution.,,0,0,0,1,1,1,1,1,1,0,0,0
243399,32,Uttarakhand,501,TEHRI GARHWAL,3018415,Mala Rajya Laxmi Shah,Normal/Others,WS/MP478/2025-2026/243399-Construction of footpaths and pedestrian ways,Gram Barethi me mahadeep singh Jitendra singh ke makan tak C.C. marg (Working Agency Block),Physical Inspection,199739.0,199739.0,199739.0,199739.0,22.0,13.0,2026-04-10,2026-04-16,,Uttarakhand | Normal/Others | WS/MP478/2025-2026/243399-Construction of footpaths and pedestrian ways,1,,,,,,,0,25,3,5,0,1,0,25,LOW,6,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_PAYMENT_COUNT_EXTREME | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER | STAT_PAYMENT_FREQUENCY_EXTREME,Payment transaction count is in the extreme upper tail of the observed distribution. | Payment transaction count is beyond the 99.5th percentile of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution. | Payment frequency is beyond the 99.5th percentile of the observed distribution.,,0,0,0,1,1,1,1,1,1,0,0,0
180883,36,Kerala,203,MALAPPURAM,3042789,E.T. MOHAMMED BASHEER,Normal/Others,WS/MP18305/2025-2026/180883-Purchase of hospital equipment,"Purchase of hospital equipment for Manjeri Medical College, Manjeri Municipality ",Physical Inspection,2861487.0,2861487.0,2861487.0,2861487.0,13.0,12.0,2026-06-20,2026-06-23,,Kerala | Normal/Others | WS/MP18305/2025-2026/180883-Purchase of hospital equipment,1,,,,,,,0,25,3,5,0,1,0,25,LOW,5,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER | STAT_PAYMENT_FREQUENCY_EXTREME,Payment transaction count is in the extreme upper tail of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution. | Payment frequency is beyond the 99.5th percentile of the observed distribution.,,0,0,0,1,0,1,1,1,1,0,0,0
188930,1,Punjab,321,BHATINDA,3019127,Smt Harsimrat Kaur Badal,Normal/Others,"WS/MP716/2025-2026/188930-Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of Interlock Tile and Drain from Jhunir wali firni to Jaga Singh ex Sarpanch House,Physical Inspection,800000.0,800000.0,800000.0,800000.0,32.0,15.0,2025-08-28,2025-09-12,,"Punjab | Normal/Others | WS/MP716/2025-2026/188930-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,25,3,5,0,1,0,25,LOW,5,1,0,1,STAT_PAYMENT_COUNT_OUTLIER | STAT_PAYMENT_COUNT_EXTREME | STAT_VENDOR_COUNT_OUTLIER | STAT_VENDOR_COUNT_EXTREME | STAT_PAYMENT_FREQUENCY_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution. | Payment transaction count is beyond the 99.5th percentile of the observed distribution. | Unique vendor count is in the extreme upper tail of the observed distribution. | Unique vendor count is beyond the 99.5th percentile of the observed distribution. | Payment frequency is in the extreme upper tail of the observed distribution.,,0,0,0,1,1,1,1,1,0,0,0,0
